Date,Author,Text
,,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu.
"
,,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
"
,,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan.
"
,,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif.
"
,,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
"
,,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
"
,,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
"
,,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
"
,,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah.
"
,,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
"
,,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.

"
,,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu.

"
,,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
"
,,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
"
,,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
"
,,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
"
,,"Pemerintah tidak serius menangani masalah sampah di kota ini.
"
,,"Masih perlu lebih banyak program lingkungan di berbagai wilayah.
"
,,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
"
,,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
"
,,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif.
"
,,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
"
,,"Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
"
,,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
"
,,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
"
,,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
"
,,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
"
,,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
"
,,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
"
,,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
"
,,"Harapannya pengelolaan sampah bisa lebih baik lagi.
"
,,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
"
,,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
"
,,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif.
"
,,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
"
,,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
"
,,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
"
,,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
"
,,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
"
,,"Harapannya pengelolaan sampah bisa lebih baik lagi.
"
,,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
"
,,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
"
,,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
"
,,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
"
,,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
"
,,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
"
,,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
"
,,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
"
,,"Pemerintah tidak serius menangani masalah sampah di kota ini.
"
,,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
"
,,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
"
,,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
"
,,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
"
,,"Pengurangan sampah plastik mulai terlihat hasilnya.
"
,,"Pengurangan sampah plastik mulai terlihat hasilnya.
"
,,"Harapannya pengelolaan sampah bisa lebih baik lagi.
"
,,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
"
,,"Harapannya pengelolaan sampah bisa lebih baik lagi.
"
,,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
"
,,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu.
"
,,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
"
,,"Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
"
,,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah.
"
,,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
"
,,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah.
"
,,"Pengurangan sampah plastik mulai terlihat hasilnya.
"
,,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu.
"
,,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
"
,,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
"
,,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
"
,,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
"
,,"Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
"
,,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
"
,,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
"
,,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
"
,,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan.
"
,,"Harapannya pengelolaan sampah bisa lebih baik lagi.
"
,,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
"
,,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
"
,,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
"
,,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
"
,,"Kerjasama warga dalam membersihkan lingkungan semakin kuat.
"
,,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
"
,,"Program baru pengelolaan sampah ini cukup efektif.
"
,,"Program baru pengelolaan sampah ini cukup efektif.
"
,,"Kerjasama warga dalam membersihkan lingkungan semakin kuat.
"
,,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat.
"
,," Menurut saya sampah di makassar masih sangat memprihatinkan terutama  di pasar, diselokan dan dikanal. Masyarakat tidak peduli akan dampak yang akan terjadi jika membuang sampah bukan pada tempatnya. Pemerintah seharusnya lebih peduli lagi dengan lingkungan kota makassar yang masih jauh dari kata bersih dari sampah. "
,,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
"
,,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
"
,,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
"
,,"Program baru pengelolaan sampah ini cukup efektif.
"
,,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
"
,,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
"
,,"Kerjasama warga dalam membersihkan lingkungan semakin kuat.
"
,,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu.
"
,,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
"
,,"Pemerintah tidak serius menangani masalah sampah di kota ini.
"
,,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
"
,,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan.
"
,,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
"
,,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
"
,,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
"
,,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
"
,,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
"
,,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
"
,,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif.
"
,,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif.
"
,,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
"
,,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
"
,,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu.
"
,,"Pemerintah tidak serius menangani masalah sampah di kota ini.
"
,,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan.
"
,,"Masih perlu lebih banyak program lingkungan di berbagai wilayah.
"
,,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
"
,,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
"
,,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
"
,,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
"
,,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
"
,,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
"
,,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
"
,,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
"
,,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan.
"
,,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
"
,,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah.
"
,,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
"
,,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
"
,,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
"
,,"Kerjasama warga dalam membersihkan lingkungan semakin kuat.
"
,,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan.
"
,,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
"
,,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
"
,,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
"
,,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
"
,,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
"
,,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
"
,,"Harapannya pengelolaan sampah bisa lebih baik lagi.
"
,,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
"
,,"Harapannya pengelolaan sampah bisa lebih baik lagi.
"
,,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
"
,,"Pengurangan sampah plastik mulai terlihat hasilnya.
"
,,"Harapannya pengelolaan sampah bisa lebih baik lagi.
"
,,"Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
"
,,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
"
,,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
"
,,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
"
,,"Masih perlu lebih banyak program lingkungan di berbagai wilayah.
"
,,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
"
,,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
"
,,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah.
"
,,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
"
,,"Kerjasama warga dalam membersihkan lingkungan semakin kuat.
"
,,"Pemerintah tidak serius menangani masalah sampah di kota ini.
"
,,Kerjasama warga dalam membersihkan lingkungan semakin kuat jika di pandu oleh ketua RT
,,"Program baru pengelolaan sampah ini cukup efektif.
"
,,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
"
,,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat.
"
,,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
"
,,"Masih perlu lebih banyak program lingkungan di berbagai wilayah.
"
,,"Masih perlu lebih banyak program lingkungan di berbagai wilayah.
"
,,"Pemerintah tidak serius menangani masalah sampah di kota ini.
"
,,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
"
,,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
"
,,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah.
"
,,"Kerjasama warga dalam membersihkan lingkungan semakin kuat.
"
,,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
"
,,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
"
,,"Harapannya pengelolaan sampah bisa lebih baik lagi.
"
,,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
"
,,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif.
"
,,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
"
,,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
"
,,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
"
,,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
"
,,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
"
,,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
"
,,"Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
"
,,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
"
,,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan.
"
,,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
"
,,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
"
,,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
"
,,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
"
,,"Masih perlu lebih banyak program lingkungan di berbagai wilayah.
"
,,"Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
"
,,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
"
,,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
"
,,"tempat sampah di sekitar pasar kurang, jadi sampah sering menumpuk dan bau"
,,"Senang sekali ada bank sampah, kita bisa bantu kurangi sampah plastik"
,,"Di beberapa tempat sudah bersih, tapi masih ada warga yang buang sampah sembarangan"
,,Sampah di kanal bau sekali dan belum juga dibersihkan
,,"Kalau kita semua jaga kebersihan, pasti Makassar jadi lebih nyaman"
,,"Masih sering lihat sampah di jalan, padahal sudah ada tempat sampah"
,,Program Makassar Tidak Rantasa sangat bagus untuk menjaga kebersihan kota
,,"Semoga pemerintah tambah tempat sampah, apalagi di area ramai"
,,"Kalau bisa, tempat sampah diperbanyak supaya warga tidak buang sembarangan"
,,"Makassar lebih bersih sekarang, senang sekali lihat perubahan positif ini"
,,"Sampah di pinggir jalan sering tidak diangkut tepat waktu, bikin tidak nyaman"
,,"Program kebersihan lingkungan bagus, tapi masih ada yang kurang sadar akan kebersihan"
,,sampah plastik yang berserakan di pantai bikin pemandangan jadi buruk
,,"Bagus ada edukasi kebersihan untuk anak-anak sekolah, semoga generasi berikutnya lebih peduli."
,,"Masih banyak warga buang sampah sembarangan, terutama di area pasar."
,,"Jika pemerintah dan masyarakat bekerja sama, Makassar bisa bebas sampah"
,,Lebih banyak fasilitas sampah di tempat wisata akan membuat pengunjung lebih disiplin
,,"kalau malam, banyak sampah di jalan, seharusnya ada petugas yang patroli kebersihan"
,,Saya rasa program bank sampah bisa efektif kalau lebih banyak sosialisasi
,,Saya rasa program bank sampah bisa efektif kalau lebih banyak sosialisasi
,,"Salut untuk relawan yang sering bersih-bersih pantai, kalian keren"
,,"Sering lihat orang buang sampah dari kendaraan, padahal tempat sampah sudah banyak"
,,"Harusnya pemerintah buat program yang lebih efektif, biar masyarakat lebih sadar kebersihan"
,,"Makassar sudah mulai bersih, semoga ke depannya bisa lebih baik lagi"
,,"Dengan adanya petugas kebersihan, kita bisa lihat perubahan di beberapa titik kota"
,,"Semakin banyak program kebersihan, tapi efeknya belum terasa merata"
,,"Sedih lihat sampah yang mengalir di sungai saat banjir, ini bisa dicegah"
,,"Senang ada bank sampah, bisa mengurangi limbah plastik di lingkungan"
,,Tempat wisata jadi lebih nyaman karena ada tim kebersihan yang rutin membersihkan
,,Salut untuk anak muda Makassar yang ikut aksi bersih-bersih pantai Semoga semakin banyak yang terinspirasi
,,"Kalau di sekitar rumah sudah ada bank sampah, kenapa masih banyak yang buang sampah sembarangan"
,,Keren banget sekarang banyak mural di tempat sampah kota. Bikin orang jadi sadar pentingnya buang sampah di tempatnya
,,"Pemerintah seharusnya memberi denda lebih tegas untuk yang buang sampah sembarangan, biar ada efek jera"
,,Sekarang ada aplikasi untuk lapor soal sampah liar! Teknologi bisa banget bantu kebersihan kota
